Outer_Fold,FS_method,Classifier,Best_k,Selected_Features
1,RF_importance,Soft Voting Ensemble,70,"wavelet-LHH_gldm_DependenceEntropy,wavelet-HHL_glcm_Id,wavelet-HLL_glcm_Idmn,wavelet-HHH_glcm_SumSquares,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HLH_gldm_SmallDependenceEmphasis,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LLH_glcm_Correlation,wavelet-HHH_firstorder_Entropy,wavelet-HLH_glcm_ClusterShade,wavelet-HHH_ngtdm_Coarseness,wavelet-LLH_gldm_DependenceEntropy,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_ngtdm_Contrast,original_glcm_SumSquares,wavelet-HHH_glcm_DifferenceVariance,log-sigma-3-0-mm-3D_glcm_Imc2,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glszm_ZonePercentage,wavelet-HHH_firstorder_RootMeanSquared,wavelet-HHH_gldm_LargeDependenceEmphasis,original_glcm_Contrast,wavelet-LLL_glcm_Imc1,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceEmphasis,wavelet-HLL_glrlm_ShortRunEmphasis,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,wavelet-HLH_glcm_Idmn,wavelet-HHL_ngtdm_Coarseness,wavelet-HLH_gldm_GrayLevelVariance,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,wavelet-HLH_firstorder_Median,log-sigma-1-0-mm-3D_glcm_Idn,wavelet-HHH_ngtdm_Strength,wavelet-LLH_firstorder_Uniformity,log-sigma-3-0-mm-3D_glcm_Idn,wavelet-HLH_glrlm_RunPercentage,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LHH_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glcm_MCC,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,log-sigma-1-0-mm-3D_glcm_Idmn,original_glrlm_LongRunHighGrayLevelEmphasis,wavelet-LHH_glrlm_ShortRunEmphasis,wavelet-HHH_firstorder_Uniformity,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Coarseness,original_glcm_Idmn,log-sigma-3-0-mm-3D_glcm_Idm,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,log-sigma-1-0-mm-3D_firstorder_Entropy,wavelet-LHH_gldm_SmallDependenceEmphasis,log-sigma-2-0-mm-3D_ngtdm_Contrast,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,wavelet-LHH_glcm_DifferenceVariance,wavelet-HLH_gldm_DependenceVariance,wavelet-LLL_gldm_LowGrayLevelEmphasis,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LHL_gldm_DependenceEntropy,log-sigma-1-0-mm-3D_glcm_Imc2,wavelet-LHL_firstorder_90Percentile,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis"
1,RF_importance,Soft Voting Ensemble,90,"wavelet-LHH_gldm_DependenceEntropy,wavelet-HHL_glcm_Id,wavelet-HLL_glcm_Idmn,wavelet-HHH_glcm_SumSquares,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HLH_gldm_SmallDependenceEmphasis,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LLH_glcm_Correlation,wavelet-HHH_firstorder_Entropy,wavelet-HLH_glcm_ClusterShade,wavelet-HHH_ngtdm_Coarseness,wavelet-LLH_gldm_DependenceEntropy,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_ngtdm_Contrast,original_glcm_SumSquares,wavelet-HHH_glcm_DifferenceVariance,log-sigma-3-0-mm-3D_glcm_Imc2,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glszm_ZonePercentage,wavelet-HHH_firstorder_RootMeanSquared,wavelet-HHH_gldm_LargeDependenceEmphasis,original_glcm_Contrast,wavelet-LLL_glcm_Imc1,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceEmphasis,wavelet-HLL_glrlm_ShortRunEmphasis,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,wavelet-HLH_glcm_Idmn,wavelet-HHL_ngtdm_Coarseness,wavelet-HLH_gldm_GrayLevelVariance,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,wavelet-HLH_firstorder_Median,log-sigma-1-0-mm-3D_glcm_Idn,wavelet-HHH_ngtdm_Strength,wavelet-LLH_firstorder_Uniformity,log-sigma-3-0-mm-3D_glcm_Idn,wavelet-HLH_glrlm_RunPercentage,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LHH_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glcm_MCC,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,log-sigma-1-0-mm-3D_glcm_Idmn,original_glrlm_LongRunHighGrayLevelEmphasis,wavelet-LHH_glrlm_ShortRunEmphasis,wavelet-HHH_firstorder_Uniformity,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Coarseness,original_glcm_Idmn,log-sigma-3-0-mm-3D_glcm_Idm,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,log-sigma-1-0-mm-3D_firstorder_Entropy,wavelet-LHH_gldm_SmallDependenceEmphasis,log-sigma-2-0-mm-3D_ngtdm_Contrast,log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,wavelet-LHH_glcm_DifferenceVariance,wavelet-HLH_gldm_DependenceVariance,wavelet-LLL_gldm_LowGrayLevelEmphasis,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LHL_gldm_DependenceEntropy,log-sigma-1-0-mm-3D_glcm_Imc2,wavelet-LHL_firstorder_90Percentile,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,wavelet-HLH_glcm_Idn,wavelet-LHL_glcm_DifferenceAverage,original_glszm_ZoneEntropy,wavelet-HLH_ngtdm_Contrast,wavelet-LHL_glcm_DifferenceEntropy,wavelet-HLL_glcm_SumSquares,wavelet-LLL_gldm_DependenceEntropy,wavelet-HHH_firstorder_Mean,wavelet-HHH_gldm_DependenceEntropy,wavelet-HHL_glcm_Idm,wavelet-HLH_ngtdm_Strength,wavelet-LHH_glcm_Id,original_shape_MinorAxisLength,wavelet-HHH_firstorder_Variance,wavelet-HHL_glrlm_ShortRunEmphasis,log-sigma-2-0-mm-3D_glcm_MCC,wavelet-LHH_firstorder_Uniformity,wavelet-LHL_glcm_Contrast,wavelet-LHH_glcm_Correlation,log-sigma-2-0-mm-3D_glcm_Correlation"
1,Boruta,Soft Voting Ensemble,10,"original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MinorAxisLength,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_Idmn,original_glcm_Idn,original_glcm_SumAverage,original_glcm_SumSquares"
1,Boruta,Soft Voting Ensemble,30,"original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MinorAxisLength,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_Idmn,original_glcm_Idn,original_glcm_SumAverage,original_glcm_SumSquares,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_gldm_LowGrayLevelEmphasis,original_ngtdm_Coarseness,original_ngtdm_Strength,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Correlation,wavelet-LLH_glcm_DifferenceVariance,wavelet-LLH_glcm_SumAverage,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LLH_gldm_DependenceEntropy,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LLH_ngtdm_Strength"
1,Boruta,Soft Voting Ensemble,50,"original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MinorAxisLength,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_Idmn,original_glcm_Idn,original_glcm_SumAverage,original_glcm_SumSquares,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_gldm_LowGrayLevelEmphasis,original_ngtdm_Coarseness,original_ngtdm_Strength,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Correlation,wavelet-LLH_glcm_DifferenceVariance,wavelet-LLH_glcm_SumAverage,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LLH_gldm_DependenceEntropy,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LLH_ngtdm_Strength,wavelet-LHL_firstorder_90Percentile,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_glcm_Contrast,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glcm_DifferenceEntropy,wavelet-LHL_glcm_JointEnergy,wavelet-LHL_glcm_MCC,wavelet-LHL_glcm_SumSquares,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-LHL_glrlm_RunPercentage,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-LHL_glszm_ZonePercentage,wavelet-LHL_gldm_DependenceEntropy,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LHL_ngtdm_Busyness,wavelet-LHL_ngtdm_Coarseness,wavelet-LHH_firstorder_Median,wavelet-LHH_firstorder_Uniformity"
1,Boruta,Soft Voting Ensemble,70,"original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MinorAxisLength,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_Idmn,original_glcm_Idn,original_glcm_SumAverage,original_glcm_SumSquares,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_gldm_LowGrayLevelEmphasis,original_ngtdm_Coarseness,original_ngtdm_Strength,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Correlation,wavelet-LLH_glcm_DifferenceVariance,wavelet-LLH_glcm_SumAverage,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LLH_gldm_DependenceEntropy,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LLH_ngtdm_Strength,wavelet-LHL_firstorder_90Percentile,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_glcm_Contrast,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glcm_DifferenceEntropy,wavelet-LHL_glcm_JointEnergy,wavelet-LHL_glcm_MCC,wavelet-LHL_glcm_SumSquares,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-LHL_glrlm_RunPercentage,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-LHL_glszm_ZonePercentage,wavelet-LHL_gldm_DependenceEntropy,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LHL_ngtdm_Busyness,wavelet-LHL_ngtdm_Coarseness,wavelet-LHH_firstorder_Median,wavelet-LHH_firstorder_Uniformity,wavelet-LHH_glcm_Correlation,wavelet-LHH_glcm_DifferenceEntropy,wavelet-LHH_glcm_DifferenceVariance,wavelet-LHH_glcm_Id,wavelet-LHH_glcm_Idmn,wavelet-LHH_glcm_JointEnergy,wavelet-LHH_glcm_JointEntropy,wavelet-LHH_glcm_SumEntropy,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,wavelet-LHH_glrlm_ShortRunEmphasis,wavelet-LHH_glszm_ZonePercentage,wavelet-LHH_gldm_DependenceEntropy,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LHH_gldm_SmallDependenceEmphasis,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LHH_ngtdm_Coarseness,wavelet-LHH_ngtdm_Strength,wavelet-HLL_glcm_ClusterShade,wavelet-HLL_glcm_DifferenceAverage"
1,Boruta,Soft Voting Ensemble,90,"original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_MinorAxisLength,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_Idmn,original_glcm_Idn,original_glcm_SumAverage,original_glcm_SumSquares,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_gldm_LowGrayLevelEmphasis,original_ngtdm_Coarseness,original_ngtdm_Strength,wavelet-LLH_firstorder_Uniformity,wavelet-LLH_glcm_Correlation,wavelet-LLH_glcm_DifferenceVariance,wavelet-LLH_glcm_SumAverage,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LLH_gldm_DependenceEntropy,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LLH_ngtdm_Strength,wavelet-LHL_firstorder_90Percentile,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_glcm_Contrast,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glcm_DifferenceEntropy,wavelet-LHL_glcm_JointEnergy,wavelet-LHL_glcm_MCC,wavelet-LHL_glcm_SumSquares,wavelet-LHL_glrlm_GrayLevelVariance,wavelet-LHL_glrlm_RunPercentage,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-LHL_glszm_ZonePercentage,wavelet-LHL_gldm_DependenceEntropy,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet-LHL_ngtdm_Busyness,wavelet-LHL_ngtdm_Coarseness,wavelet-LHH_firstorder_Median,wavelet-LHH_firstorder_Uniformity,wavelet-LHH_glcm_Correlation,wavelet-LHH_glcm_DifferenceEntropy,wavelet-LHH_glcm_DifferenceVariance,wavelet-LHH_glcm_Id,wavelet-LHH_glcm_Idmn,wavelet-LHH_glcm_JointEnergy,wavelet-LHH_glcm_JointEntropy,wavelet-LHH_glcm_SumEntropy,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,wavelet-LHH_glrlm_ShortRunEmphasis,wavelet-LHH_glszm_ZonePercentage,wavelet-LHH_gldm_DependenceEntropy,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LHH_gldm_SmallDependenceEmphasis,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LHH_ngtdm_Coarseness,wavelet-LHH_ngtdm_Strength,wavelet-HLL_glcm_ClusterShade,wavelet-HLL_glcm_DifferenceAverage,wavelet-HLL_glcm_Idm,wavelet-HLL_glcm_Idmn,wavelet-HLL_glcm_Idn,wavelet-HLL_glcm_MCC,wavelet-HLL_glcm_SumSquares,wavelet-HLL_glrlm_ShortRunEmphasis,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,wavelet-HLL_gldm_DependenceNonUniformityNormalized,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HLL_ngtdm_Coarseness,wavelet-HLL_ngtdm_Strength,wavelet-HLH_firstorder_Entropy,wavelet-HLH_firstorder_Median,wavelet-HLH_firstorder_Uniformity,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glcm_Idmn,wavelet-HLH_glcm_Idn,wavelet-HLH_glcm_SumEntropy,wavelet-HLH_glcm_SumSquares,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized"
1,RFE_SVM,Soft Voting Ensemble,10,"original_firstorder_Skewness,original_glrlm_LongRunHighGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,wavelet-HLL_glcm_Idn,wavelet-HLL_ngtdm_Strength,wavelet-HHH_glcm_Idmn,wavelet-LLL_glrlm_RunPercentage,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-3-0-mm-3D_glcm_Idn,log-sigma-3-0-mm-3D_ngtdm_Contrast"
1,RFE_SVM,Soft Voting Ensemble,30,"original_shape_Flatness,original_firstorder_Skewness,original_glcm_Contrast,original_glrlm_LongRunHighGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LHL_glcm_InverseVariance,wavelet-LHL_gldm_GrayLevelVariance,wavelet-HLL_glcm_Idn,wavelet-HLL_ngtdm_Strength,wavelet-HLH_glszm_ZonePercentage,wavelet-HLH_gldm_DependenceVariance,wavelet-HHL_gldm_DependenceNonUniformityNormalized,wavelet-HHH_firstorder_Mean,wavelet-HHH_glcm_Idmn,wavelet-HHH_glrlm_RunVariance,wavelet-LLL_glcm_Imc1,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,wavelet-LLL_glrlm_RunPercentage,log-sigma-1-0-mm-3D_firstorder_Entropy,log-sigma-2-0-mm-3D_glcm_Correlation,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,log-sigma-3-0-mm-3D_glcm_Autocorrelation,log-sigma-3-0-mm-3D_glcm_Idm,log-sigma-3-0-mm-3D_glcm_Idn,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,log-sigma-3-0-mm-3D_ngtdm_Contrast"
1,RFE_SVM,Soft Voting Ensemble,50,"original_shape_Flatness,original_shape_Maximum2DDiameterColumn,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_SumAverage,original_glrlm_LongRunHighGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_ngtdm_Coarseness,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_glcm_InverseVariance,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-LHL_gldm_GrayLevelVariance,wavelet-LHL_ngtdm_Strength,wavelet-HLL_glcm_Idn,wavelet-HLL_glcm_SumSquares,wavelet-HLL_ngtdm_Strength,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glszm_ZonePercentage,wavelet-HLH_gldm_DependenceVariance,wavelet-HLH_gldm_GrayLevelVariance,wavelet-HLH_gldm_LowGrayLevelEmphasis,wavelet-HLH_ngtdm_Contrast,wavelet-HLH_ngtdm_Strength,wavelet-HHL_gldm_DependenceNonUniformityNormalized,wavelet-HHH_firstorder_Mean,wavelet-HHH_glcm_DifferenceVariance,wavelet-HHH_glcm_Idmn,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_glrlm_RunVariance,wavelet-LLL_glcm_Id,wavelet-LLL_glcm_Imc1,wavelet-LLL_glcm_JointAverage,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,wavelet-LLL_glrlm_RunPercentage,log-sigma-1-0-mm-3D_firstorder_Entropy,log-sigma-1-0-mm-3D_glcm_Imc2,log-sigma-1-0-mm-3D_glcm_MCC,log-sigma-1-0-mm-3D_gldm_DependenceVariance,log-sigma-2-0-mm-3D_glcm_Correlation,log-sigma-2-0-mm-3D_glcm_JointAverage,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,log-sigma-3-0-mm-3D_glcm_Autocorrelation,log-sigma-3-0-mm-3D_glcm_Idm,log-sigma-3-0-mm-3D_glcm_Idn,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,log-sigma-3-0-mm-3D_ngtdm_Contrast"
1,RFE_SVM,Soft Voting Ensemble,70,"original_shape_Flatness,original_shape_Maximum2DDiameterColumn,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_DifferenceAverage,original_glcm_SumAverage,original_glcm_SumSquares,original_glrlm_LongRunHighGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_ngtdm_Coarseness,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_glcm_InverseVariance,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-LHL_gldm_GrayLevelVariance,wavelet-LHL_ngtdm_Strength,wavelet-LHH_glcm_DifferenceVariance,wavelet-LHH_gldm_DependenceEntropy,wavelet-HLL_glcm_Idn,wavelet-HLL_glcm_MCC,wavelet-HLL_glcm_SumSquares,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,wavelet-HLL_ngtdm_Strength,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,wavelet-HLH_glszm_ZonePercentage,wavelet-HLH_gldm_DependenceVariance,wavelet-HLH_gldm_GrayLevelVariance,wavelet-HLH_gldm_LowGrayLevelEmphasis,wavelet-HLH_ngtdm_Contrast,wavelet-HLH_ngtdm_Strength,wavelet-HHL_glszm_ZoneEntropy,wavelet-HHL_gldm_DependenceNonUniformityNormalized,wavelet-HHH_firstorder_Mean,wavelet-HHH_glcm_Correlation,wavelet-HHH_glcm_DifferenceVariance,wavelet-HHH_glcm_Idmn,wavelet-HHH_glcm_JointAverage,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_glrlm_RunVariance,wavelet-LLL_glcm_Id,wavelet-LLL_glcm_Imc1,wavelet-LLL_glcm_JointAverage,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,wavelet-LLL_glrlm_RunPercentage,wavelet-LLL_gldm_DependenceNonUniformityNormalized,wavelet-LLL_gldm_DependenceVariance,wavelet-LLL_ngtdm_Complexity,log-sigma-1-0-mm-3D_firstorder_Entropy,log-sigma-1-0-mm-3D_glcm_Idn,log-sigma-1-0-mm-3D_glcm_Imc2,log-sigma-1-0-mm-3D_glcm_JointEnergy,log-sigma-1-0-mm-3D_glcm_MCC,log-sigma-1-0-mm-3D_gldm_DependenceVariance,log-sigma-2-0-mm-3D_glcm_Correlation,log-sigma-2-0-mm-3D_glcm_JointAverage,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,log-sigma-3-0-mm-3D_firstorder_Mean,log-sigma-3-0-mm-3D_glcm_Autocorrelation,log-sigma-3-0-mm-3D_glcm_Idm,log-sigma-3-0-mm-3D_glcm_Idn,log-sigma-3-0-mm-3D_glcm_SumEntropy,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,log-sigma-3-0-mm-3D_ngtdm_Contrast"
